tunecache	0.7.0	cpu_arch=x86_64,gpu_arch=sm_35,cuda_version=5050	# Last updated Tue Jun  9 10:01:28 2015

volume	name	aux	block.x	block.y	block.z	grid.x	grid.y	grid.z	shared_bytes	comment
24x48x48x4	copyKernel	dst=vol=221184,stride=221184,precision=8,TwistFlavour=1,src=vol=221184,stride=221184,precision=4,TwistFlavour=1	992	1	1	249	1	1	0	# 0.00 Gflop/s, 163.94 GB/s, tuned Wed Feb 25 02:00:28 2015
24x48x48x6	N4quda10CovDevCudaId7double2EE	type=exterior_t,comm=0000,reconstruct=8	494	1	1	112	1	1	6145	# 2.99 Gflop/s, 0.00 GB/s, tuned Tue Jun  9 10:00:48 2015
24x48x48x6	N4quda10CovDevCudaId7double2EE	type=exterior_t,comm=0000,reconstruct=8,dagger	232	1	1	239	1	1	6145	# 2.98 Gflop/s, 0.00 GB/s, tuned Tue Jun  9 10:01:24 2015
24x48x48x6	N4quda10CovDevCudaId7double2EE	type=interior,comm=0000,ghost=0000,reconstruct=8	240	1	1	1383	1	1	16385	# 53.10 Gflop/s, 0.00 GB/s, tuned Tue Jun  9 10:00:09 2015
24x48x48x6	N4quda10CovDevCudaId7double2EE	type=interior,comm=0000,ghost=0000,reconstruct=8,dagger	232	1	1	1431	1	1	0	# 53.08 Gflop/s, 0.00 GB/s, tuned Tue Jun  9 10:00:12 2015
24x48x48x6	N4quda10Gamma5CudaI7double2EE	type=default	288	1	1	1152	1	1	9831	# 5.26 Gflop/s, 196.48 GB/s, tuned Sun Mar  1 23:20:36 2015
24x48x48x6	N4quda11axpyCGNorm2I7double26float26float4EE	vol=331776,stride=331776,precision=4,TwistFlavour=-1	128	1	1	98	1	1	2048	# 81.72 Gflop/s, 163.44 GB/s, tuned Sun Mar  1 23:17:37 2015
24x48x48x6	N4quda12ContractCudaI7double2S1_EE	type=gamma5	96	1	1	3456	1	1	24576	# 13.68 Gflop/s, 51.07 GB/s, tuned Sun Mar  1 23:20:36 2015
24x48x48x6	N4quda12ContractCudaI7double2S1_EE	type=gamma5-minus	96	1	1	3456	1	1	24576	# 7.87 Gflop/s, 29.38 GB/s, tuned Tue Jun  9 10:00:12 2015
24x48x48x6	N4quda12ContractCudaI7double2S1_EE	type=gamma5-plus	96	1	1	3456	1	1	24576	# 7.87 Gflop/s, 29.38 GB/s, tuned Tue Jun  9 10:00:12 2015
24x48x48x6	N4quda16WilsonDslashCudaI7double2S1_EE	type=exterior_t,comm=0001,reconstruct=8,Xpay	192	1	1	1728	1	1	16385	# 856.13 Gflop/s, 0.00 GB/s, tuned Sun Mar  1 23:15:40 2015
24x48x48x6	N4quda16WilsonDslashCudaI7double2S1_EE	type=interior,comm=0001,ghost=0001,reconstruct=8,Xpay	128	1	1	2592	1	1	0	# 137.27 Gflop/s, 0.00 GB/s, tuned Sun Mar  1 23:15:40 2015
24x48x48x6	N4quda20AsymCloverDslashCudaI7double2S1_S1_EE	type=exterior_t,comm=0001,reconstruct=8,Xpay	128	1	1	2592	1	1	0	# 1489.33 Gflop/s, 0.00 GB/s, tuned Sun Mar  1 23:20:35 2015
24x48x48x6	N4quda20AsymCloverDslashCudaI7double2S1_S1_EE	type=interior,comm=0001,ghost=0001,reconstruct=8,Xpay	64	1	1	5184	1	1	0	# 91.75 Gflop/s, 0.00 GB/s, tuned Sun Mar  1 23:20:35 2015
24x48x48x6	N4quda21TwistCloverGamma5CudaI7double2S1_EE	vol=331776,stride=331776,precision=8,TwistFlavour=-1	384	1	1	864	1	1	7022	# 2.65 Gflop/s, 49.48 GB/s, tuned Sun Mar  1 23:15:39 2015
24x48x48x6	N4quda22HeavyQuarkResidualNormI7double37double2S2_EE	vol=331776,stride=331776,precision=8,TwistFlavour=-1	192	1	1	27	1	1	4608	# 43.21 Gflop/s, 172.85 GB/s, tuned Sun Mar  1 23:17:05 2015
24x48x48x6	N4quda23TwistedCloverDslashCudaI6float4S1_S1_EE	type=exterior_t,comm=0001,reconstruct=8,Dslash	128	1	1	2592	1	1	0	# 812.54 Gflop/s, 0.00 GB/s, tuned Sun Mar  1 23:17:06 2015
24x48x48x6	N4quda23TwistedCloverDslashCudaI6float4S1_S1_EE	type=exterior_t,comm=0001,reconstruct=8,Xpay,DslashCloverTwist	160	1	1	2074	1	1	0	# 1068.49 Gflop/s, 0.00 GB/s, tuned Sun Mar  1 23:17:06 2015
